Id,Predicted
6534,0.255581
5681,0.090901
6607,0.147700
6242,0.063272
7242,0.094771
7277,0.071852
6675,0.043263
5398,0.137515
5956,0.141237
5731,0.230083
6437,0.130636
6956,0.142186
5447,1.000000
5973,0.084726
6075,0.994745
5281,0.186443
5103,0.088766
6468,0.087252
7209,0.217878
5584,0.054496
4988,0.341981
4962,0.106753
5651,0.085118
6502,0.113549
5862,0.088568
7199,0.067775
6727,0.047528
7279,0.208304
6544,0.079203
5933,0.052615
6574,0.119436
6399,0.094228
7187,0.019521
6353,0.146384
5043,0.061097
5469,0.235405
5976,0.196636
6059,0.265255
5799,0.084581
6147,0.000001
6254,0.152447
7100,0.159425
7147,0.298625
7037,0.114792
5909,0.110948
5782,0.167330
6237,0.716241
6552,0.062235
7067,0.108065
5320,0.148000
5930,0.042384
6486,0.157533
5245,0.163772
6643,0.039341
5260,0.086112
5569,0.258682
7110,0.105499
7139,0.080862
6791,0.256089
5360,0.155292
5287,0.101010
6553,0.166247
7072,0.072751
6044,0.036392
5332,0.043644
6866,0.175725
6633,0.033893
6926,0.087401
6442,0.110892
5889,0.092842
5765,0.037459
5124,0.122397
5491,0.187794
6730,0.120869
7151,0.167208
5140,0.116433
7171,0.072029
6568,0.128088
6861,0.080440
6855,0.089850
7129,0.130143
5384,0.092151
6859,0.126973
5772,0.078351
5665,0.061318
6495,0.141183
5061,0.091497
6948,0.121671
5773,0.219905
6052,0.000814
6682,0.348042
6083,0.164187
6962,0.249567
5158,0.254260
6464,0.090726
5172,0.167050
5582,0.037261
6508,0.000003
4968,0.000001
6136,0.112238
6235,0.082531
6632,0.147300
7195,0.155773
5525,0.111355
6320,0.219628
6766,0.044936
6872,0.136482
5906,0.067725
7172,0.104636
6571,0.094518
5616,0.150369
6470,0.083229
6312,0.106355
5147,0.074360
5501,0.150540
6436,0.176148
5699,0.104948
5313,0.107595
6234,0.042223
6569,0.060469
7202,0.133497
5683,0.160669
5034,0.088927
5435,0.126394
5815,0.060190
5589,0.289884
6746,0.175099
6790,0.106990
6857,0.039944
6450,0.046704
7221,0.162456
5527,0.160743
5620,0.029709
7167,0.115181
6215,0.041440
5823,0.089721
6207,0.071132
6932,0.024226
5669,0.084249
5154,0.086440
7168,0.159917
5585,0.219188
6539,0.072184
7200,0.091389
5015,0.075397
5042,0.137187
5774,0.080242
6357,0.084608
5354,0.066837
6054,0.076749
7295,0.127789
5365,0.165365
6755,0.157229
5991,0.993539
7035,0.175249
5893,0.190234
7164,0.107843
5304,0.110421
5561,0.103014
5520,0.126429
5241,0.187988
7096,0.072170
6078,0.065531
5046,0.112708
5334,0.127462
6969,0.055668
6821,0.101469
5760,0.106089
5614,0.062147
7091,0.067575
5698,0.083780
5169,0.072722
7294,0.059635
5318,0.348092
5368,0.125233
6923,0.127732
5463,0.115143
5265,0.149300
6321,0.027245
5226,0.257122
6868,0.083641
4967,0.467621
5293,0.103978
5865,0.059839
5841,0.130026
5526,0.072557
6852,0.088475
6469,0.046561
6168,0.175562
7292,0.099543
5036,0.084509
5644,0.063520
6856,0.149073
5428,0.107862
5027,0.086766
4989,0.134059
5221,0.083003
6402,0.068382
5346,0.101136
6748,0.150806
