Id,Predicted
6607,0.023096
6242,0.112217
7242,0.029448
7277,0.017326
6675,0.021731
5398,0.061559
5956,0.019236
5731,0.665755
6437,0.178736
6956,0.075435
5447,0.292771
5973,0.218617
6075,0.045024
5281,0.030685
5103,0.014183
6468,0.028977
7209,0.895422
5584,0.004465
4988,0.743305
4962,0.023417
5651,0.023719
6502,0.023417
5862,0.009257
7199,0.024008
6727,0.206125
7279,0.062186
6544,0.030098
5933,0.061245
6574,0.052045
6399,0.011710
7187,0.014705
6353,0.089982
5043,0.020487
5469,0.670896
5976,0.622308
6059,0.048555
5799,0.086665
6147,0.431682
6254,0.387322
7100,0.055565
7147,0.717403
7037,0.022915
5909,0.023377
5782,0.144322
6237,0.637375
6552,0.027684
7067,0.025149
5320,0.273034
5930,0.035844
6486,0.084763
5245,0.104756
6643,0.013779
5260,0.096095
5569,0.180283
7110,0.113254
7139,0.036962
6791,0.119842
5360,0.012855
5287,0.065616
6553,0.034438
7072,0.022857
6044,0.027684
5332,0.044032
6866,0.025570
6633,0.028754
6926,0.017900
6442,0.024716
5889,0.102210
5765,0.179064
5124,0.020426
5491,0.667523
6730,0.054256
7151,0.029436
5140,0.186093
7171,0.013891
6568,0.033313
6861,0.123212
6855,0.017486
7129,0.101647
5384,0.036738
6859,0.055077
5772,0.067045
5665,0.039392
6495,0.033788
5061,0.031139
6948,0.332162
5773,0.702894
6052,0.079353
6682,0.787351
6083,0.527084
6962,0.561570
5158,0.334193
6464,0.095702
5172,0.058844
5582,0.014680
6508,0.030736
4968,0.029192
6136,0.110514
6235,0.006692
6632,0.022940
7195,0.127972
5525,0.114186
6320,0.084591
6766,0.015132
6872,0.275387
5906,0.026023
7172,0.015945
6571,0.015998
5616,0.033179
6470,0.018237
6312,0.023568
5147,0.105804
5501,0.028977
6436,0.211132
5699,0.025610
5313,0.027684
6234,0.013779
6569,0.050869
7202,0.108315
5683,0.113554
5034,0.020185
5435,0.093656
5815,0.026882
5589,0.307000
6746,0.183253
6790,0.028168
6857,0.004916
6450,0.017428
7221,0.435128
5527,0.079038
5620,0.165489
7167,0.023044
6215,0.028753
5823,0.009088
6207,0.013970
6932,0.019951
5669,0.074152
5154,0.160581
7168,0.045310
5585,0.184026
6539,0.011855
7200,0.031727
5015,0.029505
5042,0.111565
5774,0.279969
6357,0.012549
5354,0.033927
6054,0.226280
7295,0.115581
5365,0.382563
6755,0.093238
5991,0.677080
7035,0.015857
5893,0.019382
7164,0.051842
5304,0.015412
5561,0.064832
5520,0.006305
5241,0.319207
7096,0.063596
6078,0.013970
5046,0.135597
5334,0.025671
6969,0.012420
6821,0.013918
5760,0.026960
5614,0.053609
7091,0.147434
5698,0.027755
5169,0.013288
7294,0.033115
5318,0.666228
5368,0.080147
6923,0.080147
5463,0.026913
5265,0.142867
6321,0.226309
5226,0.276030
6868,0.145719
4967,0.730431
5293,0.017326
5865,0.039578
5841,0.020842
5526,0.009814
6852,0.015692
6469,0.023712
6168,0.030510
7292,0.025759
5036,0.296101
5644,0.017428
6856,0.826775
5428,0.058100
5027,0.016352
4989,0.364860
5221,0.130446
6402,0.044621
5346,0.055218
6748,0.449802
