Id,Predicted
5643,0.941521
7050,0.942750
6355,0.974995
6688,0.942697
6239,0.827955
5531,0.985448
6113,0.980482
7181,0.890156
6118,0.951633
7264,0.898933
5343,0.971027
5051,0.846888
5779,0.891977
6605,0.974995
6655,0.849069
6534,0.856395
5681,0.927262
6607,0.938768
6242,0.871841
7242,0.976514
7277,0.938815
6675,0.943231
5398,0.872574
5956,0.965667
5731,0.554887
6437,0.769502
6956,0.932749
5447,0.145503
5973,0.754687
6075,0.427486
5281,0.912447
5103,0.916338
6468,0.960180
7209,0.326991
5584,0.957138
4988,0.541578
4962,0.866281
5651,0.971027
6502,0.866281
5862,0.974995
7199,0.852392
6727,0.581075
7279,0.960180
6544,0.870250
5933,0.932749
6574,0.974995
6399,0.971027
7187,0.902450
6353,0.932749
5043,0.943231
5469,0.650897
5976,0.583216
6059,0.974995
5799,0.932749
6147,0.926071
6254,0.753831
7100,0.948237
7147,0.627543
7037,0.937889
5909,0.974995
5782,0.641802
6237,0.223280
6552,0.960180
7067,0.960180
5320,0.803675
5930,0.932777
6486,0.970633
5245,0.974995
6643,0.957138
5260,0.927262
5569,0.828066
7110,0.873068
7139,0.971027
6791,0.856395
5360,0.944255
5287,0.891977
6553,0.949615
7072,0.971027
6044,0.957138
5332,0.927262
6866,0.980482
6633,0.912447
6926,0.957120
6442,0.960180
5889,0.942750
5765,0.754687
5124,0.965667
5491,0.475317
6730,0.932749
7151,0.920307
5140,0.895702
7171,0.951778
6568,0.960180
6861,0.917934
6855,0.888009
7129,0.960180
5384,0.942697
6859,0.868615
5772,0.948237
5665,0.976514
6495,0.942697
5061,0.974995
6948,0.635764
5773,0.635409
6052,0.881982
6682,0.286111
6083,0.615183
6962,0.725502
5158,0.921105
6464,0.898933
5172,0.971027
5582,0.803191
6508,0.920307
4968,0.920307
6136,0.792777
6235,0.957120
6632,0.960180
7195,0.828066
5525,0.885006
6320,0.879757
6766,0.952704
6872,0.821450
5906,0.932777
7172,0.948736
6571,0.917934
5616,0.946666
6470,0.935726
6312,0.971027
5147,0.844244
5501,0.960180
6436,0.957009
5699,0.912447
5313,0.971027
6234,0.971027
6569,0.932749
7202,0.857759
5683,0.857759
5034,0.974995
5435,0.948237
5815,0.931851
5589,0.806654
6746,0.769559
6790,0.946666
6857,0.961106
6450,0.915453
7221,0.687153
5527,0.960180
5620,0.927262
7167,0.943231
6215,0.961106
5823,0.960180
6207,0.965667
6932,0.943231
5669,0.927262
5154,0.898933
7168,0.965667
5585,0.840796
6539,0.971027
7200,0.898933
5015,0.961106
5042,0.942750
5774,0.813079
6357,0.974995
5354,0.896945
6054,0.635764
7295,0.942750
5365,0.475317
6755,0.917934
5991,0.237529
7035,0.965667
5893,0.980482
7164,0.917934
5304,0.951778
5561,0.957120
5520,0.957120
5241,0.790712
7096,0.957138
6078,0.965667
5046,0.853652
5334,0.960180
6969,0.980482
6821,0.909415
5760,0.974995
5614,0.917934
7091,0.927262
5698,0.965667
5169,0.896945
7294,0.957138
5318,0.583216
5368,0.927262
6923,0.927262
5463,0.971027
5265,0.679610
6321,0.732986
5226,0.558098
6868,0.766802
4967,0.248427
5293,0.910979
5865,0.951633
5841,0.971027
5526,0.974995
6852,0.971027
6469,0.966593
6168,0.974995
7292,0.916332
5036,0.832986
5644,0.824597
6856,0.486158
5428,0.912447
5027,0.965667
4989,0.827955
5221,0.927262
6402,0.917934
5346,0.932749
6748,0.849069
