Id,Predicted
5976,0.309730
6059,0.637682
5799,0.904328
6147,0.245448
6254,0.713910
7100,0.991429
7147,0.506754
7037,0.987229
5909,0.989225
5782,0.906395
6237,0.320143
6552,0.964805
7067,0.631955
5320,0.724227
5930,0.910143
6486,0.966735
5245,0.666930
6643,0.996010
5260,0.978087
5569,0.401320
7110,0.811840
7139,0.934256
6791,0.768849
5360,0.991526
5287,0.685297
6553,0.897565
7072,0.980324
6044,0.946129
5332,0.995518
6866,0.947684
6633,0.976910
6926,0.859386
6442,0.987484
5889,0.941986
5765,0.811347
5124,0.807270
5491,0.278532
6730,0.973549
7151,0.903780
5140,0.330372
7171,0.994207
6568,0.945049
6861,0.929986
6855,0.859099
7129,0.595211
5384,0.821148
6859,0.880531
5772,0.989940
5665,0.905577
6495,0.919670
5061,0.920496
6948,0.367336
5773,0.239570
6052,0.828789
6682,0.098461
6083,0.851885
6962,0.309402
5158,0.932040
6464,0.928171
5172,0.936774
5582,0.990924
6508,0.937197
4968,0.949276
6136,0.606574
6235,0.993512
6632,0.975098
7195,0.827080
5525,0.396147
6320,0.952290
6766,0.986623
6872,0.543461
5906,0.979311
7172,0.979016
6571,0.996672
5616,0.974413
6470,0.987936
6312,0.988041
5147,0.887688
5501,0.981922
6436,0.976567
5699,0.977545
5313,0.962166
6234,0.993263
6569,0.991334
7202,0.476121
5683,0.452436
5034,0.985320
5435,0.911608
5815,0.842245
5589,0.135290
6746,0.854675
6790,0.881428
6857,0.997633
6450,0.992402
7221,0.578303
5527,0.712837
5620,0.524489
7167,0.978771
6215,0.980265
5823,0.991599
6207,0.993538
6932,0.987116
5669,0.939279
5154,0.830432
7168,0.983365
5585,0.710023
6539,0.991524
7200,0.980979
5015,0.969497
5042,0.885840
5774,0.712279
6357,0.992452
5354,0.747147
6054,0.771666
7295,0.925821
5365,0.347306
6755,0.889832
5991,0.079136
7035,0.989240
5893,0.969987
7164,0.979226
5304,0.989104
5561,0.980945
5520,0.987976
5241,0.392920
7096,0.844849
6078,0.981183
5046,0.553410
5334,0.881269
6969,0.991668
6821,0.980340
5760,0.987846
5614,0.987232
7091,0.734870
5698,0.895562
5169,0.985147
7294,0.956099
5318,0.372238
5368,0.805165
6923,0.805165
5463,0.965816
5265,0.201057
6321,0.655923
5226,0.708023
6868,0.446531
4967,0.008838
5293,0.991224
5865,0.970714
5841,0.954018
5526,0.985275
6852,0.968500
6469,0.968081
6168,0.933805
7292,0.948611
5036,0.848459
5644,0.971696
6856,0.084326
5428,0.902230
5027,0.971775
4989,0.443315
5221,0.758832
6402,0.974989
5346,0.969252
6748,0.904096
