Id,Predicted
7147,0.507945
7037,0.558793
5909,0.317243
5782,1.000000
6237,0.146906
6552,0.717446
7067,0.903543
5320,0.235959
5930,0.955744
6486,0.167198
5245,0.061231
6643,0.960906
5260,0.645000
5569,0.940955
7110,0.255482
7139,0.911720
6791,0.201842
5360,0.766771
5287,0.577207
6553,0.422904
7072,0.755551
6044,0.966229
5332,0.971414
6866,0.031827
6633,0.985772
6926,0.999999
6442,0.549903
5889,0.994140
5765,0.999999
5124,0.542230
5491,0.282497
6730,0.436143
7151,0.701738
5140,0.222799
7171,1.000000
6568,0.786871
6861,0.700851
6855,0.659652
7129,0.677248
5384,0.668273
6859,0.963457
5772,0.999991
5665,0.869295
6495,0.671763
5061,0.606015
6948,0.770118
5773,0.182867
6052,0.565814
6682,0.183453
6083,0.328734
6962,0.995870
5158,0.721695
6464,0.887473
5172,0.338302
5582,0.996248
6508,0.629540
4968,0.694104
6136,0.278144
6235,0.999988
6632,0.110373
7195,0.896910
5525,0.619328
6320,0.428160
6766,0.891143
6872,0.188198
5906,0.989917
7172,0.944888
6571,0.991199
5616,0.629708
6470,0.915407
6312,0.708447
5147,0.285652
5501,0.882558
6436,0.955650
5699,0.845593
5313,0.617418
6234,0.961295
6569,0.910704
7202,0.873224
5683,0.729630
5034,0.846945
5435,0.984175
5815,0.965176
5589,0.362201
6746,0.295997
6790,0.357499
6857,0.929877
6450,0.517409
7221,0.074083
5527,0.458029
5620,0.991997
7167,0.999996
6215,0.946751
5823,0.999999
6207,0.667707
6932,1.000000
5669,0.889568
5154,0.292533
7168,0.880133
5585,0.333149
6539,0.770991
7200,0.735544
5015,0.825623
5042,0.995133
5774,0.150256
6357,0.858693
5354,0.986879
6054,0.340946
7295,0.673426
5365,0.237404
6755,0.400115
5991,0.745800
7035,0.771719
5893,0.298456
7164,0.995244
5304,0.999986
5561,0.999998
5520,0.989188
5241,0.208228
7096,0.428992
6078,0.969508
5046,0.151085
5334,0.993700
6969,0.879138
6821,0.442467
5760,1.000000
5614,0.911892
7091,0.960145
5698,0.446694
5169,0.987927
7294,0.935729
5318,0.071906
5368,0.666648
6923,0.652606
5463,0.636278
5265,0.790360
6321,0.989458
5226,0.161048
6868,0.590968
4967,0.409280
5293,0.809547
5865,0.997157
5841,0.889467
5526,0.821246
6852,0.710040
6469,0.972327
6168,1.000000
7292,0.987972
5036,0.128446
5644,0.353988
6856,0.219639
5428,0.866019
5027,0.870311
4989,0.959031
5221,0.849367
6402,0.897485
5346,0.700693
6748,0.381430
