Id,Predicted
7195,0.734655
5525,0.630361
6320,0.769722
6766,0.939231
6872,0.402510
5906,0.811282
7172,0.970000
6571,0.970000
5616,0.916574
6470,0.890000
6312,0.850000
5147,0.800000
5501,0.964231
6436,0.770000
5699,0.808935
5313,0.959118
6234,0.980000
6569,0.950000
7202,0.718980
5683,0.678171
5034,0.960155
5435,0.940000
5815,0.788907
5589,0.491862
6746,0.618889
6790,0.829118
6857,0.950000
6450,0.930000
7221,0.800000
5527,0.769449
5620,0.764435
7167,0.930000
6215,0.899583
5823,0.949231
6207,0.939722
6932,0.980000
5669,0.833192
5154,0.690603
7168,0.959722
5585,0.682409
6539,0.934167
7200,0.798992
5015,0.910000
5042,0.823778
5774,0.712143
6357,0.928780
5354,0.790000
6054,0.541282
7295,0.891282
5365,0.550790
6755,0.718889
5991,0.360000
7035,0.990000
5893,0.725655
7164,0.910000
5304,0.970000
5561,0.940000
5520,0.990000
5241,0.640790
7096,0.745352
6078,0.960000
5046,0.843094
5334,0.826731
6969,0.990000
6821,0.799231
5760,0.940000
5614,0.950000
7091,0.640184
5698,0.900000
5169,0.920000
7294,0.933691
5318,0.372691
5368,0.709177
6923,0.679177
5463,0.910000
5265,0.531326
6321,0.588324
5226,0.542926
6868,0.530079
4967,0.170423
5293,0.980000
5865,0.900000
5841,0.880000
5526,0.958701
6852,0.914287
6469,0.900000
6168,0.959231
7292,0.838780
5036,0.760000
5644,0.760000
6856,0.374539
5428,0.731215
5027,0.976111
4989,0.608475
5221,0.782794
6402,0.950000
5346,0.871111
6748,0.757034
