"amount.duration.payments.status.frequency.trans_count.credit_count.credit_ratio.withdrawal_count.withdrawal_ratio.smallest_transaction.biggest_transaction.daily_transactions_net.balance_min.balance_max.current_balance.times_negative_balance.credit_cash_ratio.collection_bank_ratio.interest_ratio.withdrawal_cash_ratio.remittance_bank_ratio.withdrawal_card_ratio.sanctions_rate.has_card.is_gold.population.urban_ratio.average_salary.entrepreneur_rate.unemployment_rate_avg.crimes_rate_per_thousand.unemployment_growing.crimes_growing.can_afford_loan.can_pay_until.acc_age_when_loan"
"47016,12,3918,1,issuance after transaction,42,22,0.523809523809524,20,0.476190476190476,32.8,-51800,5.43543882363821,200,112901.6,58773.2,0,0.333333333333333,0,0.19047619047619,0.380952380952381,0.0952380952380952,0,0,0,0,197099,74.7,9624,145,2.755,0.0139777472234765,1,0,1,15.0008167432363,239"
"259740,60,4329,1,monthly issuance,17,10,0.588235294117647,7,0.411764705882353,75.3,38960,6.26755244755245,800,79633.5,67219.5,0,0.0588235294117647,0.294117647058824,0.235294117647059,0.352941176470588,0.0588235294117647,0,0,0,0,228848,57.2,9893,96,6.45,0.0281846465776411,1,1,1,15.52772002772,155"
"38148,12,3179,1,monthly issuance,29,18,0.620689655172414,11,0.379310344827586,9.9,32706,4.44457999627491,900,62324.6,47725.8,0,0.0689655172413793,0.206896551724138,0.344827586206897,0.241379310344828,0.137931034482759,0,0,0,0,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,15.0128342245989,171"
"86616,12,7218,1,monthly issuance,15,12,0.8,3,0.2,29.8,17859,3.48584261251988,800,48353.1,37253.1,0,0.4,0,0.4,0.2,0,0,0,0,0,75637,36.5,9622,154,0.745,0.00984967674550815,1,1,1,5.16113881961762,125"
"75624,24,3151,-1,monthly issuance,23,15,0.652173913043478,8,0.347826086956522,50.5,49887,3.90061361100781,400,89754.8,41954.8,0,0.260869565217391,0,0.391304347826087,0.347826086956522,0,0,0,0,0,387570,100,9897,140,2.58,0.00665686198622184,1,0,1,13.3147572199302,196"
"80952,24,3373,1,monthly issuance,54,22,0.407407407407407,32,0.592592592592593,13.5,30354,2.56360036832413,1100,67529.6,27855.2,0,0.037037037037037,0.185185185185185,0.185185185185185,0.5,0.0925925925925926,0,0,0,0,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,8.25828639193596,313"
"80952,24,3373,1,monthly issuance,54,22,0.407407407407407,32,0.592592592592593,13.5,30354,2.64726519337017,1100,67529.6,28763.7,0,0.037037037037037,0.185185185185185,0.185185185185185,0.5,0.0925925925925926,0,0,0,0,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,8.52763118885265,313"
"24516,12,2043,1,monthly issuance,73,31,0.424657534246575,42,0.575342465753425,12.5,-59200,7.24341099548761,200,125254.2,78670.8,0,0.287671232876712,0,0.136986301369863,0.575342465753425,0,0,0,0,0,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,38.5074889867841,317"
"253200,60,4220,1,weekly issuance,41,21,0.51219512195122,20,0.48780487804878,-30,46304,7.52300917771391,800,104417.9,81150.6,0,0.317073170731707,0,0.195121951219512,0.48780487804878,0,0,0,0,0,228848,57.2,9893,96,6.45,0.0281846465776411,1,1,1,19.23,255"
"21072,24,878,1,monthly issuance,15,13,0.866666666666667,2,0.133333333333333,48.5,9738,2.89397149821864,1100,33467,30867,0,0.466666666666667,0,0.4,0.133333333333333,0,0,0,0,0,149893,67.4,9753,109,7.165,0.0478007645453757,1,1,1,35.1560364464693,135"
"108144,36,3004,1,monthly issuance,55,23,0.418181818181818,32,0.581818181818182,-14.6,-60600,2.03409111997773,900,123863.4,21921.3,0,0.272727272727273,0,0.145454545454545,0.472727272727273,0.109090909090909,0,0,0,0,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,7.29737017310253,256"
"78936,12,6578,1,monthly issuance,51,24,0.470588235294118,27,0.529411764705882,-14.6,11416,2.28040415276233,900,40560.3,24601,0,0.294117647058824,0,0.176470588235294,0.352941176470588,0.176470588235294,0,0,0,0,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,3.73989054423837,273"
"149040,48,3105,1,monthly issuance,54,20,0.37037037037037,34,0.62962962962963,-14.6,27946,1.76139181935961,200,62441.6,19048.1,0,0.037037037037037,0.166666666666667,0.166666666666667,0.537037037037037,0.0925925925925926,0,0,0,0,75637,36.5,9622,154,0.745,0.00984967674550815,1,1,1,6.134653784219,292"
"49320,12,4110,-1,issuance after transaction,49,17,0.346938775510204,32,0.653061224489796,-100,-62700,1.46880329865992,900,126833,15673.6,0,0.244897959183673,0,0.102040816326531,0.448979591836735,0.204081632653061,0,0,0,0,122603,80,8991,128,2.395,0.0195345954014176,1,1,1,3.81352798053528,167"
"197748,36,5493,1,monthly issuance,16,11,0.6875,5,0.3125,68.3,36216,4.06102617015289,300,74413.6,43294.5,0,0.4375,0,0.25,0.3125,0,0,0,0,0,102609,52,8187,94,7.555,0.0736290188969778,1,1,1,7.88175860185691,163"
"300660,60,5011,1,monthly issuance,66,24,0.363636363636364,42,0.636363636363636,-14.6,-48900,3.141229857381,800,135175.2,33918.9,0,0.227272727272727,0,0.136363636363636,0.409090909090909,0.227272727272727,0,0,0,0,128118,85.3,9317,97,10.025,0.0782481774614028,1,0,1,6.76888844542008,304"
"182628,36,5073,1,monthly issuance,13,10,0.769230769230769,3,0.230769230769231,67.1,23204,4.29385931916494,500,52246,45660.9,0,0.461538461538462,0,0.307692307692308,0.230769230769231,0,0,0,0,0,138032,64.6,8819,99,8.21,0.059478961400255,1,1,1,9.00076877587226,142"
"91632,12,7636,1,monthly issuance,70,27,0.385714285714286,43,0.614285714285714,-14.6,26378,3.04717050691244,700,64577.8,33061.9,0,0.214285714285714,0,0.171428571428571,0.5,0.114285714285714,0,0,0,0,94725,63.4,9920,130,3.695,0.0390076537344946,1,1,1,4.32974070193819,365"
"51696,24,2154,1,monthly issuance,102,44,0.431372549019608,58,0.568627450980392,-14.6,-59600,3.51188637617209,600,124339.4,38202.2,0,0.303921568627451,0,0.127450980392157,0.519607843137255,0,0.0490196078431373,0,1,0,323870,100,10673,100,7.47,0.0230648099546114,1,0,1,17.7354688950789,396"
"55368,24,2307,1,monthly issuance,98,47,0.479591836734694,51,0.520408163265306,-14.6,48139,1.14525830258303,200,113350.7,12414.4,0,0.255102040816327,0,0.224489795918367,0.520408163265306,0,0,0,0,0,197099,74.7,9624,145,2.755,0.0139777472234765,1,0,1,5.38118768964023,362"
"91200,24,3800,1,monthly issuance,36,18,0.5,18,0.5,-14.6,34198,3.05521105715353,700,76736.9,32715.3,0,0.0833333333333333,0.222222222222222,0.194444444444444,0.416666666666667,0.0833333333333333,0,0,0,0,119895,89.9,10446,90,12.04,0.100421201884983,1,0,1,8.60928947368421,231"
"7656,24,319,1,monthly issuance,81,36,0.444444444444444,45,0.555555555555556,9.2,31677,3.35669436749769,600,73069.1,36353.1,0,0.172839506172839,0,0.271604938271605,0.45679012345679,0.0987654320987654,0,0,0,0,78955,59,9060,124,3,0.0379963270217212,1,1,1,113.959561128527,367"
"212400,36,5900,1,weekly issuance,71,31,0.436619718309859,40,0.563380281690141,-30,48828,5.91736846954759,300,133215.2,64221.1,0,0.267605633802817,0,0.169014084507042,0.563380281690141,0,0,0,0,0,85852,59.8,8965,104,11.195,0.130398825886409,1,1,1,10.8849322033898,391"
"167100,60,2785,1,monthly issuance,79,33,0.417721518987342,46,0.582278481012658,-14.6,49980,3.64286905754796,1100,143605.7,39310.2,0,0.278481012658228,0,0.139240506329114,0.582278481012658,0,0,0,0,0,145688,40.7,8544,109,2.22,0.0152380429410796,1,1,1,14.114973070018,335"
"149340,60,2489,1,weekly issuance,56,23,0.410714285714286,33,0.589285714285714,-30,22404,2.18432628062361,500,53214,23568.3,0,0.0535714285714286,0.178571428571429,0.178571428571429,0.482142857142857,0.107142857142857,0,0,0,0,105606,53,8254,97,4.67,0.0442209722932409,1,1,1,9.46898352752109,321"
"65184,12,5432,1,monthly issuance,82,30,0.365853658536585,52,0.634146341463415,-14.6,48891,6.24270106500184,900,102410.3,67995.4,0,0.0121951219512195,0.182926829268293,0.170731707317073,0.634146341463415,0,0,0,0,0,387570,100,9897,140,2.58,0.00665686198622184,1,0,1,12.5175625920471,448"
"215388,36,5983,-1,monthly issuance,15,10,0.666666666666667,5,0.333333333333333,18,49757,2.8965520498772,1000,50757,30662.8,0,0.2,0,0.466666666666667,0.333333333333333,0,0,0,0,0,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,5.1249874644827,156"
"89040,60,1484,1,monthly issuance,87,44,0.505747126436782,43,0.494252873563218,-14.6,15843,2.70975496994914,800,46550.2,29305.8,0,0.206896551724138,0,0.298850574712644,0.402298850574713,0.0919540229885057,0,0,0,0,148545,53.5,8909,113,6.79,0.0457100541923323,1,1,1,19.7478436657682,392"
"193968,36,5388,1,issuance after transaction,29,20,0.689655172413793,9,0.310344827586207,52.4,-54200,7.60711931443639,800,120567.3,80780,0,0.413793103448276,0,0.275862068965517,0.310344827586207,0,0,0,0,0,226122,62.6,8994,110,6.195,0.0273967150476292,1,0,1,14.992576095026,197"
"24312,12,2026,1,monthly issuance,78,37,0.474358974358974,41,0.525641025641026,-14.6,-24322,2.61693637366679,1100,48277.9,28461.9,0,0.0897435897435897,0.192307692307692,0.192307692307692,0.525641025641026,0,0,0,0,0,93931,56.9,8427,107,1.89,0.0201211527610693,1,1,1,14.048321816387,455"
"272520,60,4542,1,monthly issuance,84,34,0.404761904761905,50,0.595238095238095,13.3,-56700,2.79216598436919,1100,121891.4,30009.9,0,0.273809523809524,0,0.130952380952381,0.476190476190476,0.119047619047619,0,0,0,0,92084,46.7,10124,141,0.83,0.0090135094044568,0,1,1,6.60719947159842,333"
"80340,12,6695,1,monthly issuance,52,22,0.423076923076923,30,0.576923076923077,-14.6,61260,8.32566396421582,1100,122523.5,89342.6,0,0.0576923076923077,0.192307692307692,0.173076923076923,0.576923076923077,0,0,0,0,0,75637,36.5,9622,154,0.745,0.00984967674550815,1,1,1,13.3446751306945,319"
"97632,12,8136,1,monthly issuance,65,20,0.307692307692308,45,0.692307692307692,-14.6,73224,3.85830843913368,1100,119900.1,41330.1,0,0.0153846153846154,0.153846153846154,0.138461538461538,0.507692307692308,0.184615384615385,0,0,0,0,70646,58.4,8547,120,4.47,0.0632732214138097,1,0,1,5.07990412979351,301"
"196080,48,4085,1,monthly issuance,47,20,0.425531914893617,27,0.574468085106383,-14.6,46888,8.16252231933089,900,97457.4,86857.4,0,0.276595744680851,0,0.148936170212766,0.574468085106383,0,0,0,0,0,87419,85.5,8624,102,3.12,0.0356901817682655,1,1,1,21.2625214198286,231"
"76908,12,6409,-1,monthly issuance,102,42,0.411764705882353,60,0.588235294117647,-14.6,-52200,1.36704618492333,1100,126002.8,14888.6,0,0.254901960784314,0,0.156862745098039,0.588235294117647,0,0,0,0,0,107870,58,8754,137,5.985,0.0554834523036989,1,1,1,2.32307692307692,485"
"63312,48,1319,1,monthly issuance,82,35,0.426829268292683,47,0.573170731707317,-14.6,10500,2.64187638786084,500,31462.9,28553.5,0,0.280487804878049,0,0.146341463414634,0.365853658536585,0.207317073170732,0,0,0,0,149893,67.4,9753,109,7.165,0.0478007645453757,1,1,1,21.6478392721759,402"
"25944,24,1081,1,monthly issuance,37,19,0.513513513513513,18,0.486486486486487,-14.6,36289.5,6.50656291018189,600,80155.2,69398.9,0,0.297297297297297,0,0.216216216216216,0.486486486486487,0,0,0,0,0,118650,85.6,9832,114,5.56,0.0468605141171513,1,0,1,64.1987974098057,260"
"104808,12,8734,1,monthly issuance,30,12,0.4,18,0.6,-14.6,25970,2.64620761311042,500,57865.3,28015.4,0,0.233333333333333,0,0.166666666666667,0.333333333333333,0.266666666666667,0,0,0,0,125832,48.3,8512,102,5.57,0.0442653696992816,1,0,0,3.207625372109,186"
"208320,48,4340,1,weekly issuance,85,33,0.388235294117647,52,0.611764705882353,-30,39060,4.06132916628367,200,82981.9,44183.1,0,0.0352941176470588,0.176470588235294,0.176470588235294,0.611764705882353,0,0,0,0,0,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,10.1804377880184,479"
"151560,24,6315,1,monthly issuance,28,13,0.464285714285714,15,0.535714285714286,-14.6,56835,2.01313255287009,300,97912.7,21323.2,0,0.0357142857142857,0.214285714285714,0.214285714285714,0.5,0.0357142857142857,0,0,0,0,125832,48.3,8512,102,5.57,0.0442653696992816,1,0,1,3.3765954077593,194"
"52128,24,2172,1,monthly issuance,71,39,0.549295774647887,32,0.450704225352113,-0.1,44473,5.51964168464497,144.2,59944.2,58844.8,0,0.183098591549296,0,0.366197183098592,0.450704225352113,0,0,0.000562798986961823,0,0,94812,81.8,9650,100,5.215,0.0550035860439607,1,0,1,27.0924493554328,264"
"300204,36,8339,1,monthly issuance,71,27,0.380281690140845,44,0.619718309859155,-14.6,28365,3.1533128891367,300,57676.7,33947.4,0,0.211267605633803,0,0.169014084507042,0.619718309859155,0,0,0,0,0,67298,43.8,8561,110,1.295,0.0192427709590181,1,1,1,4.0709197745533,364"
"77640,12,6470,1,weekly issuance,60,22,0.366666666666667,38,0.633333333333333,-30,58227,2.87313822350638,700,117489.5,30825.8,0,0.0333333333333333,0.166666666666667,0.166666666666667,0.633333333333333,0,0,0,0,0,105606,53,8254,97,4.67,0.0442209722932409,1,1,1,4.76442040185471,333"
"87216,48,1817,-1,monthly issuance,33,21,0.636363636363636,12,0.363636363636364,-14.6,16356,2.04884292056295,200,41410,21705.9,0,0.0909090909090909,0.181818181818182,0.363636363636364,0.363636363636364,0,0,0,0,0,58796,51.9,9045,124,4.93,0.0838492414449963,1,1,1,11.9460099064392,192"
"87360,24,3640,1,monthly issuance,30,16,0.533333333333333,14,0.466666666666667,-14.6,49341,2.71189920671955,200,69174.6,29057.9,0,0.2,0,0.333333333333333,0.466666666666667,0,0,0,0,0,85852,59.8,8965,104,11.195,0.130398825886409,1,1,1,7.98293956043956,321"
"69360,48,1445,1,monthly issuance,78,31,0.397435897435897,47,0.602564102564103,-14.6,17782,3.56722022326783,1100,52365,38665,0,0.217948717948718,0,0.179487179487179,0.602564102564103,0,0,0,0,0,75637,36.5,9622,154,0.745,0.00984967674550815,1,1,1,26.757785467128,450"
"288360,60,4806,1,issuance after transaction,10,8,0.8,2,0.2,8.7,27116,4.14049933295216,800,58495.8,43450.3,0,0.4,0,0.4,0.2,0,0,0,0,0,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,9.04084477736163,107"
"174744,24,7281,-1,monthly issuance,118,38,0.322033898305085,80,0.677966101694915,-0.2,46739,0.639617940199335,-1369.2,96659.4,6930.8,5,0.194915254237288,0,0.127118644067797,0.322033898305085,0.355932203389831,0,0.000276854928017719,0,0,125236,87.7,9675,100,10.27,0.0820051742310518,1,0,1,0.951902211234721,452"
"239460,60,3991,1,monthly issuance,46,18,0.391304347826087,28,0.608695652173913,-14.6,35918,3.40222493428464,300,74408.8,36240.6,0,0.0217391304347826,0.195652173913043,0.173913043478261,0.434782608695652,0.173913043478261,0,0,0,0,128118,85.3,9317,97,10.025,0.0782481774614028,1,0,1,9.08058130794287,274"
"91584,24,3816,1,monthly issuance,31,14,0.451612903225806,17,0.548387096774194,-14.6,47906,4.70794370454331,1000,83039.4,49842.9,0,0.032258064516129,0.225806451612903,0.193548387096774,0.548387096774194,0,0,0,0,0,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,13.0615566037736,211"
"244560,60,4076,1,monthly issuance,42,18,0.428571428571429,24,0.571428571428571,-14.6,36680,2.00621825023518,1000,72512.5,21326.1,0,0.0714285714285714,0.19047619047619,0.166666666666667,0.476190476190476,0.0952380952380952,0,0,0,0,124605,46,8772,126,7.18,0.0576220857910999,1,1,1,5.23211481844946,258"
"4980,12,415,1,monthly issuance,46,19,0.41304347826087,27,0.58695652173913,-14.6,-16000,2.12107843137255,800,41106.2,22500.3,0,0.239130434782609,0,0.173913043478261,0.369565217391304,0.217391304347826,0,0,0,0,86513,50.5,8288,110,6.05,0.0699316865673367,1,0,1,54.2175903614458,242"
"111384,24,4641,1,monthly issuance,152,55,0.361842105263158,97,0.638157894736842,-14.6,-61700,4.82734821922864,500,141386,52318.9,0,0.256578947368421,0,0.105263157894737,0.453947368421053,0.184210526315789,0,0,0,0,51428,52.7,8402,120,5.12,0.099556661740686,1,1,1,11.273195432019,472"
"276660,36,7685,-1,monthly issuance,58,30,0.517241379310345,28,0.482758620689655,9.5,11600,1.85289875433174,500,32720.4,19783.2,0,0.344827586206897,0,0.172413793103448,0.482758620689655,0,0,0,0,0,124605,46,8772,126,7.18,0.0576220857910999,1,1,1,2.57426154847105,314"
"39576,12,3298,1,monthly issuance,115,53,0.460869565217391,62,0.539130434782609,-14.6,49603,2.19639772100717,300,103467.2,23901.1,0,0.182608695652174,0,0.278260869565217,0.339130434782609,0.2,0,0,0,0,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,7.24714978775015,522"
"173808,24,7242,1,issuance after transaction,75,26,0.346666666666667,49,0.653333333333333,43.3,74522,8.79008656799776,1000,134416.6,94431.9,0,0.0133333333333333,0.173333333333333,0.16,0.653333333333333,0,0,0,0,0,148545,53.5,8909,113,6.79,0.0457100541923323,1,1,1,13.039478044739,383"
"50460,60,841,1,monthly issuance,43,19,0.441860465116279,24,0.558139534883721,-14.6,22927.5,3.90916792168675,800,51971.4,41531,0,0.255813953488372,0,0.186046511627907,0.441860465116279,0.116279069767442,0,0,0,0,75637,36.5,9622,154,0.745,0.00984967674550815,1,1,1,49.3828775267539,269"
"252060,60,4201,-1,monthly issuance,61,26,0.426229508196721,35,0.573770491803279,8.2,49937,6.62287414965986,900,106259.6,70096.5,0,0.311475409836066,0,0.114754098360656,0.409836065573771,0.163934426229508,0,0,0,0,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,16.6856700785527,232"
"143904,24,5996,1,monthly issuance,139,47,0.338129496402878,92,0.661870503597122,6.7,-60500,3.52809681575557,700,134571.2,38336.2,0,0.215827338129496,0,0.122302158273381,0.431654676258993,0.23021582733813,0,0,0,0,107870,58,8754,137,5.985,0.0554834523036989,1,1,1,6.39362908605737,518"
"208128,48,4336,-1,monthly issuance,64,29,0.453125,35,0.546875,-14.6,47493,7.55373632486557,-1069.7,96064,81474.6,1,0.25,0,0.203125,0.546875,0,0,0,0,0,387570,100,9897,140,2.58,0.00665686198622184,1,0,1,18.7902675276753,439"
"131292,36,3647,1,weekly issuance,83,29,0.349397590361446,54,0.650602409638554,12.1,32823,2.91246285289747,1000,70288.4,31361.3,0,0.0240963855421687,0.168674698795181,0.156626506024096,0.530120481927711,0.120481927710843,0,0,0,0,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,8.59920482588429,425"
"74736,36,2076,1,monthly issuance,67,26,0.388059701492537,41,0.611940298507463,-14.6,30918,3.09533519553073,700,62084,33243.7,0,0.208955223880597,0,0.17910447761194,0.492537313432836,0.119402985074627,0,0,0,0,77917,53.5,8390,132,3.725,0.047807282107884,1,1,1,16.0133429672447,399"
"299088,36,8308,-1,monthly issuance,126,46,0.365079365079365,80,0.634920634920635,-14.6,-59400,1.8075,500,193909.9,19448.5,0,0.261904761904762,0,0.103174603174603,0.444444444444444,0.19047619047619,0,0,0,0,106054,63.1,8110,109,9.045,0.0852867407169932,1,0,0,2.34093644679827,419"
"189300,60,3155,1,monthly issuance,102,42,0.411764705882353,60,0.588235294117647,-14.6,28413,2.28390697674419,800,61043.3,24552,0,0.156862745098039,0,0.254901960784314,0.411764705882353,0.176470588235294,0,0,0,0,162580,72.8,9538,111,2.415,0.0148542256120064,1,0,1,7.78193343898574,413"
"14628,12,1219,1,monthly issuance,102,29,0.284313725490196,73,0.715686274509804,-2,23230.5,3.2513088029809,200,52184.7,34917.4,0,0.156862745098039,0,0.127450980392157,0.392156862745098,0.323529411764706,0,0,0,0,157042,33.9,8743,111,3.095,0.0197081035646515,1,1,1,28.6442986054143,399"
"120888,36,3358,1,weekly issuance,96,36,0.375,60,0.625,-30,-49200,4.80238205151879,600,116468.4,52014.4,0,0.21875,0,0.15625,0.5,0.125,0,0,0,0,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,15.4896962477665,496"
"172080,48,3585,1,monthly issuance,42,25,0.595238095238095,17,0.404761904761905,-14.6,45518,5.52744278795936,200,119138.8,58209.4,0,0.285714285714286,0,0.30952380952381,0.404761904761905,0,0,0,0,0,92084,46.7,10124,141,0.83,0.0090135094044568,0,1,1,16.2369316596932,198"
"323472,48,6739,1,monthly issuance,57,28,0.491228070175439,29,0.508771929824561,-14.6,44802,6.43831549557934,200,119934.1,72386.4,0,0.333333333333333,0,0.157894736842105,0.421052631578947,0.087719298245614,0,0,0,0,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,10.7414156403027,415"
"74688,12,6224,1,monthly issuance,112,49,0.4375,63,0.5625,-14.6,56019,2.6728129330254,1100,104902.4,28933.3,0,0.00892857142857143,0.142857142857143,0.285714285714286,0.455357142857143,0.107142857142857,0,0,0,0,87419,85.5,8624,102,3.12,0.0356901817682655,1,1,1,4.64866645244216,496"
"45768,12,3814,1,weekly issuance,27,22,0.814814814814815,5,0.185185185185185,24.2,36574,5.13904258332547,800,78327.5,54427.5,0,0.37037037037037,0,0.444444444444444,0.185185185185185,0,0,0,0,0,106054,63.1,8110,109,9.045,0.0852867407169932,1,0,1,14.2704509701101,274"
"224604,36,6239,1,monthly issuance,93,34,0.365591397849462,59,0.634408602150538,-14.6,56152,3.71859885545505,200,109178.4,40287.4,0,0.010752688172043,0.182795698924731,0.172043010752688,0.634408602150538,0,0,0,0,0,51313,59.2,8930,108,5.62,0.109523902324947,1,1,1,6.45734893412406,519"
"79632,24,3318,1,monthly issuance,16,10,0.625,6,0.375,112.5,66165,8.58489573369045,900,119373.5,99262.5,0,0.0625,0.3125,0.25,0.3125,0.0625,0,0,0,0,125832,48.3,8512,102,5.57,0.0442653696992816,1,0,1,29.9163652802893,141"
"121896,24,5079,1,monthly issuance,93,39,0.419354838709677,54,0.580645161290323,-14.6,-64900,3.88158162792851,600,133454.9,41917.2,0,0.258064516129032,0,0.161290322580645,0.580645161290323,0,0,0,0,0,157042,33.9,8743,111,3.095,0.0197081035646515,1,1,1,8.25304193738925,486"
"82896,12,6908,1,monthly issuance,126,34,0.26984126984127,92,0.73015873015873,-14.6,62168,4.45694689035128,900,107680.9,64300.6,0,0.0317460317460317,0.119047619047619,0.119047619047619,0.452380952380952,0.261904761904762,0.0158730158730159,0,1,0,110643,51.9,8441,115,5.69,0.051426660520774,1,1,1,9.30813549507817,482"
"23628,12,1969,1,monthly issuance,110,49,0.445454545454545,61,0.554545454545455,1.7,43694,5.90968098838281,1000,140228.7,64096.3,0,0.281818181818182,0,0.163636363636364,0.445454545454545,0.109090909090909,0,0,0,0,85852,59.8,8965,104,11.195,0.130398825886409,1,1,1,32.5527171152869,547"
